INFO [2026-03-12 21:04:38.012]   starting backup node...
INFO [2026-03-12 22:47:00.017]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m36s num tries currently syncing = 197 num processed = 18807139 num large nodes = 0 num missing = 8869 num tries synced = 1071644/1071841 intercepted trie nodes cache size = 81.46 MB num of intercepted trie nodes = 2167656 state data size = 2.95 GB iterations = 13369188 CPU time = 7h4m14.763915868s processing speed = 995.19 KB/s 
INFO [2026-03-12 22:47:02.116]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m38s num tries currently syncing = 201 num processed = 18812437 num large nodes = 0 num missing = 8689 num tries synced = 1071738/1071939 intercepted trie nodes cache size = 83.09 MB num of intercepted trie nodes = 2171166 state data size = 2.95 GB iterations = 13372972 CPU time = 7h4m18.888799196s processing speed = 969.44 KB/s 
INFO [2026-03-12 22:47:04.116]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m40s num tries currently syncing = 198 num processed = 18819665 num large nodes = 0 num missing = 8575 num tries synced = 1071806/1072004 intercepted trie nodes cache size = 82.54 MB num of intercepted trie nodes = 2169878 state data size = 2.96 GB iterations = 13376593 CPU time = 7h4m48.032678274s processing speed = 1.35 MB/s 
INFO [2026-03-12 22:47:06.129]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m42s num tries currently syncing = 201 num processed = 18822918 num large nodes = 0 num missing = 8862 num tries synced = 1072021/1072222 intercepted trie nodes cache size = 82.47 MB num of intercepted trie nodes = 2169463 state data size = 2.96 GB iterations = 13380130 CPU time = 7h5m0.631194418s processing speed = 455.83 KB/s 
INFO [2026-03-12 22:47:08.130]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m44s num tries currently syncing = 201 num processed = 18828270 num large nodes = 0 num missing = 8679 num tries synced = 1072065/1072266 intercepted trie nodes cache size = 82.51 MB num of intercepted trie nodes = 2169488 state data size = 2.96 GB iterations = 13383927 CPU time = 7h5m5.323905232s processing speed = 1017.76 KB/s 
INFO [2026-03-12 22:47:10.131]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m46s num tries currently syncing = 200 num processed = 18833237 num large nodes = 0 num missing = 8837 num tries synced = 1072143/1072343 intercepted trie nodes cache size = 82.89 MB num of intercepted trie nodes = 2170234 state data size = 2.96 GB iterations = 13387737 CPU time = 7h5m8.247989431s processing speed = 928.05 KB/s 
INFO [2026-03-12 22:47:12.139]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m48s num tries currently syncing = 201 num processed = 18840916 num large nodes = 0 num missing = 8139 num tries synced = 1072386/1072587 intercepted trie nodes cache size = 82.73 MB num of intercepted trie nodes = 2174815 state data size = 2.96 GB iterations = 13391755 CPU time = 7h5m24.010024452s processing speed = 1.27 MB/s 
INFO [2026-03-12 22:47:14.144]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m50s num tries currently syncing = 201 num processed = 18845128 num large nodes = 0 num missing = 8732 num tries synced = 1072448/1072649 intercepted trie nodes cache size = 82.55 MB num of intercepted trie nodes = 2174327 state data size = 2.96 GB iterations = 13395568 CPU time = 7h5m29.922983687s processing speed = 766.70 KB/s 
INFO [2026-03-12 22:47:16.148]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m52s num tries currently syncing = 152 num processed = 18849807 num large nodes = 0 num missing = 8286 num tries synced = 1072579/1072731 intercepted trie nodes cache size = 82.81 MB num of intercepted trie nodes = 2174793 state data size = 2.97 GB iterations = 13399559 CPU time = 7h5m33.334535222s processing speed = 818.89 KB/s 
INFO [2026-03-12 22:47:18.153]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m54s num tries currently syncing = 198 num processed = 18853934 num large nodes = 0 num missing = 8727 num tries synced = 1072693/1072891 intercepted trie nodes cache size = 82.26 MB num of intercepted trie nodes = 2173334 state data size = 2.97 GB iterations = 13403358 CPU time = 7h5m42.984113415s processing speed = 694.61 KB/s 
INFO [2026-03-12 22:47:20.154]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m56s num tries currently syncing = 201 num processed = 18859467 num large nodes = 0 num missing = 8577 num tries synced = 1072965/1073166 intercepted trie nodes cache size = 82.40 MB num of intercepted trie nodes = 2173271 state data size = 2.97 GB iterations = 13407230 CPU time = 7h5m46.05676358s processing speed = 835.97 KB/s 
INFO [2026-03-12 22:47:22.170]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h54m58s num tries currently syncing = 190 num processed = 18864658 num large nodes = 0 num missing = 8326 num tries synced = 1073188/1073378 intercepted trie nodes cache size = 83.38 MB num of intercepted trie nodes = 2175177 state data size = 2.97 GB iterations = 13410898 CPU time = 7h6m0.939271264s processing speed = 846.98 KB/s 
INFO [2026-03-12 22:47:24.170]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m0s num tries currently syncing = 201 num processed = 18874607 num large nodes = 0 num missing = 8021 num tries synced = 1073388/1073589 intercepted trie nodes cache size = 82.57 MB num of intercepted trie nodes = 2176133 state data size = 2.97 GB iterations = 13414779 CPU time = 7h6m15.739109134s processing speed = 1.63 MB/s 
INFO [2026-03-12 22:47:26.170]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m2s num tries currently syncing = 201 num processed = 18883249 num large nodes = 0 num missing = 8149 num tries synced = 1073576/1073777 intercepted trie nodes cache size = 82.73 MB num of intercepted trie nodes = 2176805 state data size = 2.98 GB iterations = 13418742 CPU time = 7h6m19.924897952s processing speed = 1.46 MB/s 
INFO [2026-03-12 22:47:28.179]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m4s num tries currently syncing = 197 num processed = 18889055 num large nodes = 0 num missing = 8112 num tries synced = 1073717/1073914 intercepted trie nodes cache size = 82.71 MB num of intercepted trie nodes = 2176601 state data size = 2.98 GB iterations = 13422226 CPU time = 7h6m30.600266694s processing speed = 942.15 KB/s 
INFO [2026-03-12 22:47:30.179]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m6s num tries currently syncing = 197 num processed = 18896116 num large nodes = 0 num missing = 8038 num tries synced = 1073875/1074072 intercepted trie nodes cache size = 83.96 MB num of intercepted trie nodes = 2180254 state data size = 2.98 GB iterations = 13425945 CPU time = 7h6m48.590543134s processing speed = 1.17 MB/s 
