Date,Sent Amount,Sent Currency,Received Amount,Received Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Label,Description,TxHash
2025-06-20 18:09:37 UTC,,,0.620257887,SUI,0.018061896,SUI,,,,Sui Tx,4z7pGpJxsigBvtM3kNiLzpzTpZTaqFzrsgXXBFUmsvM
2025-06-20 18:10:16 UTC,0.570162,USDC,0.181194256,SUI,0.027376136,SUI,,,,Sui Tx,eEKCHrzCGzd6FPAD3YXjRdR79RQMnmXzimHevQ6HioK
2025-06-20 18:10:27 UTC,0.414138321,WAL,0.03941977,SUI,0.024205996,SUI,,,,Sui Tx,Evk8F1jAm6krPWP8BEtJ5QdBXcZ28SgX7DV7Y39uz4mF
2025-06-20 18:10:39 UTC,1.068238916,BLUE,0.05792827,SUI,,,,,,Sui Tx,FgB95L6fb6dJzyZuEwGo45xNByidwnyLvFEvpDxfvjpc
2025-06-20 18:16:57 UTC,0.012423096,DEEP,0.566458693,SUI,0.0249081,SUI,,,,Sui Tx,8yokwL1a1RnuiQaB1UpQt4hFLUHQZBDEdoSPkVrQ6Ypw
2025-06-20 18:17:15 UTC,7.00075976,SUI,,,0.00075976,SUI,,,,Sui Tx,DZDi2C8dRWEGVpjenN3mg31rjFWCHFG8rNPQcAfA1ksC
2025-06-20 18:23:15 UTC,0.094122,STSUI,0.067914689,SUI,0.02685488,SUI,,,,Sui Tx,6bEmxrgxZB3JVUboZB827crojqXXTTwYpyAbBM3gqJMq
2025-06-20 18:53:33 UTC,,,250.0,SPRING_SUI,0.335682096,SUI,,,,Sui Tx,gJeKaQL7ZyeBoFBuRFTpPTtoab4DHT4C8Bv74eMqB3D
2025-06-20 18:53:47 UTC,250.0,SPRING_SUI,253.694902159,SUI,0.010201392,SUI,,,,Sui Tx,GwGWgnHTpKkodfCzzpuMN1jau52n4MXzxyYHCas5yzXn
2025-06-20 18:54:24 UTC,253.118073808,SUI,,,0.118073808,SUI,,,,Sui Tx,2P3edcAGnnzGcrbxPj4NagB3udKmk5Rk9xwqmGQTTgc4
2025-06-20 18:55:06 UTC,,,200.0,SPRING_SUI,0.014860612,SUI,,,,Sui Tx,DjTcRLdv92fLnnxFpV2nKJB2PUBFVPcpoqYhKSLEfw8f
2025-06-20 18:55:37 UTC,200.0,SPRING_SUI,202.953881448,SUI,0.010201392,SUI,,,,Sui Tx,GPSL6fc8N7g6kztqRX9jSw3VM5LTQUhxPpZdThLXMDZQ
2025-06-20 18:56:03 UTC,202.190586108,SUI,,,0.190586108,SUI,,,,Sui Tx,68bve5FGwNNRK56uH1sWDqFKxerW39L6Qtcwkv5mv7kN
2025-06-20 18:56:32 UTC,,,199.977143884,SUI,0.022856116,SUI,,,,Sui Tx,4cEAhptjpSynQspizVK8brroD3KSvHgj2Qgyin4xRpkS
2025-06-20 18:57:48 UTC,99.0,SUI,270.71041,USDC,0.004169728,SUI,,,,Sui Tx,DSMdxnKTWRzZTGz7ynkPP3P319NhupRbqZVeHwhtG1c6
2025-06-20 18:58:43 UTC,100.007875172,SUI,,,0.007875172,SUI,,,,Sui Tx,Dzct6DvZHwJ1cKNh6aKkpH81dVpxuUh8rg9EaFtopbQk
2025-06-20 18:59:03 UTC,8.606611,USDC,3.137909391,SUI,0.015510664,SUI,,,,Sui Tx,41DRpLKKVha3vWeC4HGdJtEhpepzyogXTLhN7BgySjCT
2025-06-20 18:59:24 UTC,4.901265616,SUI,4.828083873,SPRING_SUI,0.001265616,SUI,,,,Sui Tx,5JbBmGSCNuiGaj3L5jc3vojugHaLTFYKid8PbX2hpbs
2025-06-20 18:59:38 UTC,4.828083873,SPRING_SUI,,,0.010240876,SUI,,,,Sui Tx,GHVhZftqygHFiidYxFSEE1AE8vwdN2bptWLgET3JeL9U
2025-06-20 18:59:49 UTC,,,0.24339405,SPRING_SUI,0.015868676,SUI,,,,Sui Tx,AP39DR3HX5KvJEMTowgRikJFYTLR8CoF6JLuFR7cdTsy
2025-06-20 19:00:01 UTC,,,,,0.036151588,SUI,,,,Sui Tx,CMKdnQhfoLbJy1HzN2EQhUBokx1KX9EDYdj3vT9PsVBQ
2025-06-20 21:48:00 UTC,,,424.82782247,SUI,0.000903996,SUI,,,,Sui Tx,DaYCSDveeN3mQ91UV2rqQmGbzYpXcZ5bGU5ZZLjEE31i
2025-06-20 21:48:28 UTC,212.902260895,SUI,579.337039,USDC,0.004169728,SUI,,,,Sui Tx,AD7Eb3XjwikWxush53jdQTk9X1zpExokjx5wzgYdfBw7
2025-06-20 21:49:04 UTC,50.0,USDC,18.375498195,SUI,0.003838672,SUI,,,,Sui Tx,u31HFWp16wn6AZUFHNJE9R8zJi3CbV8LCdBSLHLv6yH
2025-06-20 21:49:57 UTC,223.540365159,SUI,,,0.002635124,SUI,,,,Sui Tx,FSnrqRjswrVtETqVwF7pBn7ryaQWcS7MLnKj5QYDm4vn
2025-06-20 21:50:13 UTC,,,0.391580861,SUI,0.021124696,SUI,,,,Sui Tx,Dv6ZFYkXNwTuNr2hqKen55HikVM9T7sJpAswAFcHBab9
2025-06-20 21:50:26 UTC,0.243394049,SPRING_SUI,0.233525184,SUI,0.013486076,SUI,,,,Sui Tx,4ZHBLn3C6AUAWZh8zHjN4F85uxZafgP23XpxFBFxWr8V
2025-06-20 21:51:17 UTC,1.65086,USDC,0.607210637,SUI,0.00032746,SUI,,,,Sui Tx,MbFXWrGoZZEzk1woibtAPuLByXNDbuBFoYXkYpQSGzj
2025-06-20 21:51:39 UTC,0.023917647,DEEP,1.139151626,SUI,0.003844524,SUI,,,,Sui Tx,8tRn23B2WcYbWrJmX7wJLwPcNk9d5x99LoKSrSj9HftS
2025-06-20 21:52:39 UTC,0.130981381,STSUI,0.114348808,SUI,0.018650944,SUI,,,,Sui Tx,FwVczTXRuKfNnTRSr8X8d6NYAxprgdMXxRJkahXT8agL
2025-06-20 21:52:49 UTC,0.92903804,WAL,0.122774338,SUI,0.02008254,SUI,,,,Sui Tx,BqSsMkHHwXzt4urBLgJjC53oFFxUrRoCtixB4vhWr3uf
2025-06-20 21:53:18 UTC,9.00075976,SUI,,,0.00075976,SUI,,,,Sui Tx,662qbsSZ7EUNRdUveHkgEMgr9K8V3LpfzGk2wxrxfKgu
2025-06-21 19:04:46 UTC,,,0.004871852,SUI,,,,,,Sui Tx,98Nek9SZnJD183gDdreXNv1sdeCU1AychGkfBTzmQBou
2025-06-21 19:05:10 UTC,1.539329177,DEEP,193.276659,USDC,0.004179228,SUI,,,,Sui Tx,7hHHA1719KwWdgz9pEpJTb95kBqTm8Z3qEPgbeQCLRPe
2025-06-21 19:05:42 UTC,192.0,USDC,,,0.002437144,SUI,,,,Sui Tx,2AW8Dnp8U1oBgyaZ2gs55m7NWQPh6th94ec9ER6PbtL3
2025-06-21 19:06:14 UTC,,,198.011367727,SUI,0.000903996,SUI,,,,Sui Tx,6jmXJyyuQmEFVT6xw1HvarAsYhh1gaJFuoqUcesgoMiX
2025-06-21 19:06:38 UTC,,,422.826194066,SUI,,,,,,Sui Tx,3RFaweywzTUEchrB1ET9mQSRnZFHaDbw19ZvwMXpVFge
2025-06-21 19:07:01 UTC,,,0.197195929,SUI,0.009828524,SUI,,,,Sui Tx,7Lo7hUMhKx7fkD2mSJH48tSKUuB95uktEMe7nW9CJuGj
2025-06-21 19:07:31 UTC,311.191209027,SUI,820.919149,USDC,0.004169728,SUI,,,,Sui Tx,FZbdwHKKbWE9jWbrjZ5AQRibPQcQx9Jm7gCht3JPHYWj
2025-06-21 19:08:08 UTC,310.007875172,SUI,,,0.007875172,SUI,,,,Sui Tx,EEE9JbTDxe8wDvw9fWX9pPPLTxAB3qBx8YxQSSctRWkA
2025-06-21 19:08:49 UTC,1.611271768,WAL,0.218959105,SUI,0.029741916,SUI,,,,Sui Tx,8hYFPJQ33GLN4Wf5aAoV7LFBGR76uK8TCnaoK9g2bPmB
2025-06-21 19:09:02 UTC,22.0,USDC,8.335121484,SUI,0.006814204,SUI,,,,Sui Tx,C37jwLXVpG2pJm2Lo4QxMwX3Wj9GfHH5ueri1XkX5Jrz
2025-06-21 19:09:20 UTC,0.051396963,DEEP,2.443383343,SUI,,,,,,Sui Tx,5cfRfgmnQKid6ojaM2CCHawuUuCaet77RAkbeTvLQcoo
2025-06-21 19:09:31 UTC,1.053205844,STSUI,1.023094851,SUI,0.04639738,SUI,,,,Sui Tx,6d8ZrQxGhqSrrEw8go9u4fBPCrDZaPWZt11xhWVRFQEc
2025-06-21 19:10:34 UTC,12.50075976,SUI,,,0.00075976,SUI,,,,Sui Tx,GVQGjV1wtvZHBZCcXEimZcd3eWTS2Ed1zs6pSCJJTNs9
2025-06-21 19:11:24 UTC,0.013341498,SUI,18.66835381,SPRING_SUI,0.013341496,SUI,,,,Sui Tx,9LmLNtXdPEKjZwvHxSnr9KBV6NWJpKYf8QhHPQmEq8VL
2025-06-21 19:11:45 UTC,18.668353811,SPRING_SUI,,,0.021776904,SUI,,,,Sui Tx,CzrjSHUknYw2Y6WdYnpZF5pUWnvEfQcvnNsLbEgzxmZN
2025-06-22 10:03:23 UTC,,,3.056875215,SUI,0.019384296,SUI,,,,Sui Tx,BDFxKkgkZPLvrbPt14rhFS4BA6JP16wsJj5o6fUuaPif
2025-06-22 10:03:44 UTC,10.809664,USDC,4.148753182,SUI,0.027553952,SUI,,,,Sui Tx,9x9PhtrRYCPbPmpTj9xG7pH9praBbURsVNxwEwr9Wr1k
2025-06-22 10:03:57 UTC,3.415111623,WAL,0.520548249,SUI,0.001145056,SUI,,,,Sui Tx,BGPvdnGH1Nfaf4BMoC25mKtw9KPKKnKPywf6cm4XvV6M
2025-06-22 10:04:06 UTC,0.069458459,DEEP,3.278983705,SUI,,,,,,Sui Tx,9k77yThLtN4YKVTF6G4JekqXYdMF4azUfRsSLW2BBPmj
2025-06-22 10:04:20 UTC,0.625953094,STSUI,0.61053118,SUI,0.025237512,SUI,,,,Sui Tx,3FjP3R4FDXgvbPWCoGLYzXg2pTzN4iXyMHcfecx7zAUA
2025-06-22 10:05:18 UTC,11.20075976,SUI,,,0.00075976,SUI,,,,Sui Tx,HrNcrDFFhTta9Ji5MzCAsXGjVTu4g32UVdj3yritgEhg
2025-06-22 17:13:23 UTC,,,29.587146987,BLUE,0.004595772,SUI,,,,Sui Tx,DSWXcWPMEGUDkBxEJUu3XqxLpRWxf9xC26k3xoMJELvQ
2025-06-22 17:13:40 UTC,,,0.523110304,SUI,0.019384296,SUI,,,,Sui Tx,GZsvHYEXjap3CaVHAMQ131fKXAKbTDdbz7NXYbQD9wjw
2025-06-22 17:14:15 UTC,29.687412471,BLUE,0.888736534,SUI,,,,,,Sui Tx,47TrAiCPLVPGFMBG3Ri5Z2GEf6RAxAKjjjnNA8T5TYEo
2025-06-22 17:14:51 UTC,0.594356,USDC,0.225409085,SUI,0.02197774,SUI,,,,Sui Tx,Fo24iY5sLuauuqXcLuPVfRVw71zTHDh35167aq5kbjDB
2025-06-22 17:15:23 UTC,,,0.00659918,SUI,,,,,,Sui Tx,CnF4ab3FQA8A4JKDXNSTyhukqN7WqPtEDsRGvzzoejNJ
2025-06-22 17:16:22 UTC,0.050654891,SUI,166.49928,USDC,0.050654888,SUI,,,,Sui Tx,9WhzrMZEVYcEh963aGodEmGLp8F6y5u7otvNeeTGpRag
2025-06-22 17:17:12 UTC,0.022581726,SUI,16.225867,USDC,0.022581724,SUI,,,,Sui Tx,HA2rnN2mM6WMiXykFrZF7BcUSGNfD1RjQnDvoNufH89o
2025-06-22 17:17:41 UTC,0.009454294,SUI,0.179785752,DEEP,0.009454292,SUI,,,,Sui Tx,DYVrTh1uqTtZF5sf8omfzUWV5PfYGVed1WCV3WdyyzBG
2025-06-22 17:18:28 UTC,0.004205582,SUI,176.339174,USDC,0.00420558,SUI,,,,Sui Tx,4aK1PnPyf1xj7RKDqPGKpDS62SvrfQ7hXA2HnCAbo51h
2025-06-22 17:19:39 UTC,0.00813311,SUI,1.498088309,DEEP,0.008133108,SUI,,,,Sui Tx,63E5xme6TEKUXBAoqb5eVpRadktcPCRxkZGXVHrurp3W
2025-06-22 17:22:19 UTC,,,601.668161266,SUI,,,,,,Sui Tx,94XUwvuN3sbR258NiuPJQfyjT6z3GecBUX3KRWFaauAT
2025-06-22 17:23:57 UTC,279.0,SUI,677.686235,USDC,0.004169728,SUI,,,,Sui Tx,HmqgHc2KytsQ3W9xFgRbHsdkVNy7vUMUxYbUvebSpJgt
2025-06-22 17:24:38 UTC,301.007875172,SUI,,,0.007875172,SUI,,,,Sui Tx,7LpoCmnpuWEAhiPNknPRXaepQxqyAa2ecKY8gfq2h9JD
2025-06-22 17:25:49 UTC,169.497324,USDC,,,0.001781112,SUI,,,,Sui Tx,2iai1ycCqbgTTMMg9p94a1VezX5Vd21fLJ1FfxpqS9fJ
2025-06-22 17:27:18 UTC,24.008853292,SUI,,,0.008853292,SUI,,,,Sui Tx,J3AyGEeR9z94UDNoFzZURQR6WfmKAaU7fN9KpJKgoshC
2025-06-22 20:32:14 UTC,0.008291418,SUI,11.541190522,SPRING_SUI,0.008291416,SUI,,,,Sui Tx,3Jm5m76gsrdNjsD3SKbmXo9V1DZFLu3H4Ua5BckUt7V7
2025-06-22 20:32:42 UTC,11.541190522,SPRING_SUI,,,0.019822412,SUI,,,,Sui Tx,6kV6z8Hut98FA9BWJZB2dbTwmgws5APT7hEYwsUf8oD9
2025-06-22 20:35:13 UTC,1.471368144,WAL,0.222098542,SUI,0.006858776,SUI,,,,Sui Tx,3uYKPDdQ9M4hEyUpasbtQXL2BtQy6Qe8V5LQ4Eu3yhzY
2025-06-22 21:23:00 UTC,0.119702,STSUI,0.094480249,SUI,0.02587676,SUI,,,,Sui Tx,7Zy14Dm3dG3U1CSsriLYkCc4GJTWwxPdB9N95VoUFXn5
2025-06-23 07:30:38 UTC,,,3.421077893,SUI,0.023435096,SUI,,,,Sui Tx,9ZBw7nSX43ySggJHT8jMZQPmd33Nt8P7h6G8JcfGT1h8
2025-06-23 07:31:26 UTC,0.867985727,STSUI,0.878738957,SUI,0.003298616,SUI,,,,Sui Tx,211Px7A79igHGAE3px94DCUXJQYnGsdxMqUjQZiLGK74
2025-06-23 07:31:39 UTC,0.03977412,DEEP,1.907709926,SUI,0.00030276,SUI,,,,Sui Tx,2b6ZeDF8832qBkLy8aps8frrF8xQtsXUSuVK3ZgzXKZw
2025-06-23 07:32:21 UTC,3.6103594,WAL,0.514523661,SUI,0.042434488,SUI,,,,Sui Tx,C8f8KAQeyFte4XiAEGVMxVn4ZZwiVfcwaSQ9DDMYZfkt
2025-06-23 07:32:42 UTC,,,0.009878276,SUI,,,,,,Sui Tx,B1QJi8C7kxEQB71MCbK1hPnEfwaB7Y2sz8XSoTEPekBq
2025-06-23 07:34:29 UTC,0.008978522,SUI,1.375385814,DEEP,0.00897852,SUI,,,,Sui Tx,J1fLmJ1NEA3Us9VTuJM6dMkGj1CvmZknAaGHMp49KBHY
2025-06-23 07:34:47 UTC,170.66437,USDC,,,0.00242392,SUI,,,,Sui Tx,8ktUgdgRvoEAzFRN73QyPQJDKhr1nYm3adxcZfGYuYkY
2025-06-23 10:36:36 UTC,282.00496992,SUI,5.893929522,DEEP,0.00496992,SUI,,,,Sui Tx,8grxRbvECpECqhRR8drGQBJPUstLaeC1CkLRS2r3A75m
2025-06-23 10:40:53 UTC,0.046132751,SUI,357.580393,USDC,0.046132748,SUI,,,,Sui Tx,Dp5Dmeag7FZx8nKEup5LppUKTVWJdC5htmSnC2HDBoau
2025-06-23 10:41:13 UTC,357.676718,USDC,,,0.007660624,SUI,,,,Sui Tx,2bzZQPPDzuPfnGzP2287XMoggAskJd8T4SXJsEaZYNnw
2025-06-23 16:32:06 UTC,,,1.028992915,SUI,0.029756244,SUI,,,,Sui Tx,6ur8aQYxaTQ2tpjbUNT5R833QJBZeWodVjhjBPKMSgGU
2025-06-23 16:32:23 UTC,0.03527311,SUI,11.949869,USDC,0.035273108,SUI,,,,Sui Tx,8Z1TjJ7bk7pfDf5Ff56HkJ5jGzpbpkjPTxcHV1v9PGtx
2025-06-23 16:32:36 UTC,0.368807508,STSUI,0.949496,USDC,0.01651692,SUI,,,,Sui Tx,FTGNKCgXoHNBQWQTLt7UdQRKkmQBxymmujQDTxnb8qcc
2025-06-23 16:32:50 UTC,0.025016398,SUI,0.539677,USDC,0.025016396,SUI,,,,Sui Tx,8SotutNWuq7CthAvgGn7KZrgf6Q4KKVrYUvAfqtvLune
2025-06-23 16:33:13 UTC,43.44809,USDC,17.224212755,SUI,0.004178796,SUI,,,,Sui Tx,F6wYa4A8DNVY5h11y4UXsaeHVnKYWwBfnVr4PGe4iPwZ
2025-06-23 16:35:03 UTC,23.63370676,SUI,,,0.00075976,SUI,,,,Sui Tx,GoE4RdEkMoMUG1v7nWczz6KzFr2mZdvLtBB45LD1kq1D
2025-06-23 16:35:32 UTC,,,0.002805412,SUI,,,,,,Sui Tx,GbtECRMBeXkqfR7ACNRuUgT1LpDHrEsaeNcd5ApxXuAm
2025-06-23 16:35:44 UTC,,,0.002805412,SUI,,,,,,Sui Tx,7WAN4bmujwCyQiqH26uzoGYQXmRaJSCUw5rARmgZgjHi
2025-06-23 16:36:44 UTC,747.0,USDC,295.609619954,SUI,0.003838672,SUI,,,,Sui Tx,Af6ixc3aMtGqMvaaN2UhS2zxMEPDCCN2J8QizSJ5GByP
2025-06-23 16:38:33 UTC,296.00525682,SUI,,,0.00525682,SUI,,,,Sui Tx,9PjxjYDPvmFFTTYzSU7M3MiecakxEKyUbYwU6v1rVMH
2025-06-23 16:39:06 UTC,0.102328407,SUI,16.842728303,SPRING_SUI,0.102328404,SUI,,,,Sui Tx,F8rLWHrfvYesQm9bbXt5sPMWVrcTDG3MqoC7mgdFH8WZ
2025-06-23 16:39:25 UTC,16.842728303,SPRING_SUI,,,0.027198744,SUI,,,,Sui Tx,8163sZxqKGvJcXwEDmSFbQ988XkkvacJpGFnPyNQKVmG
2025-06-23 16:39:38 UTC,,,0.326258709,SPRING_SUI,0.013379816,SUI,,,,Sui Tx,5bvTPPbfhgQ4Wsjt7CYAUf6pwSCGTcwQW37jG26ZqNcM
2025-06-23 16:39:51 UTC,0.326258708,SPRING_SUI,0.315678722,SUI,0.015430308,SUI,,,,Sui Tx,FNkr58D2XEj13qwBuN3NgJrPsyPHdTrbdnNBjNymtFdM
2025-06-23 18:56:23 UTC,,,0.589732784,SUI,0.023749204,SUI,,,,Sui Tx,6xzoXBd6tNV5GLnMk4ccYd3cqu1nd8NXyVWNKt521qAW
2025-06-23 18:56:38 UTC,0.125532191,STSUI,0.121307979,SUI,0.00627258,SUI,,,,Sui Tx,31jYQRe4nLwZScNtYBGLaRxja35uxDgppctnrq4MHco4
2025-06-23 18:56:57 UTC,0.041910569,DEEP,1.984825741,SUI,,,,,,Sui Tx,4ZwYbf7xLi7Yua42X9sDpSDu9FDdBoBPipfGYYpSeK5a
2025-06-23 18:57:06 UTC,1.317757,USDC,0.533310448,SUI,0.00824414,SUI,,,,Sui Tx,2CXPTemJfHqGqwzE98fpqmXhaf5ttackvuxiMX5kbDds
2025-06-23 18:57:19 UTC,0.447902009,WAL,0.032258426,SUI,0.036564296,SUI,,,,Sui Tx,3zpskJaHsx4TwSdQPbqoBT7kLQaRBiQw4uMYaARrfyGg
2025-06-23 18:57:36 UTC,,,0.00527678,SUI,,,,,,Sui Tx,4gQhzCE2jH3kU7dJSzmthapS7XBG9CXWbN5Pa1BrGDLr
2025-06-23 19:00:30 UTC,3.008,DEEP,347.337051,USDC,0.002913436,SUI,,,,Sui Tx,5W9vSXe8mGkoYVdgLhbmahPgujbUd8GdmnF2WK6zBJFU
2025-06-23 19:01:18 UTC,0.00813311,SUI,3.242638,USDC,0.008133108,SUI,,,,Sui Tx,HU44Lvjimn7QSpQs8BfHtAaBJoTBrT8yBEnxyrcgVUqf
2025-06-23 19:03:08 UTC,0.023650943,SUI,0.034613751,DEEP,0.02365094,SUI,,,,Sui Tx,PmUGYXTeHySj16LkpW2AKvyWv9JZrWDTqPSjVGDLQW2
2025-06-23 19:04:19 UTC,0.017987798,SUI,1.73476,USDC,0.017987796,SUI,,,,Sui Tx,EfijhdwRqJ7oLHATPkJS9hNGcHL9rufjX4ruADcDYvYv
2025-06-23 19:04:36 UTC,348.319132,USDC,,,0.008340216,SUI,,,,Sui Tx,FxQcSQtXfoDkLbvvHedR6dmdNzgq7gcLGLaY3eF3REhr
2025-06-23 19:05:07 UTC,,,0.00562106,SUI,,,,,,Sui Tx,HH1f4reWL7CLX8k3tVeWNgNiXAPxL1fV1RWhfMjFAiUU
2025-06-23 19:06:18 UTC,0.039391963,SUI,193.124478,USDC,0.03939196,SUI,,,,Sui Tx,HpFvPtEVPFF2nbQYozm8PofgHWWhVsLm2rcRbpy7gRgp
2025-06-23 19:06:36 UTC,193.124478,USDC,,,0.003090288,SUI,,,,Sui Tx,7t55gihzphxQHeKJ5tKiHuEnQPPiLy4DgBdDjMeqi9kw
2025-06-23 19:06:56 UTC,,,558.237684722,SUI,,,,,,Sui Tx,F9z3CN2Sry9K37cfrink9yVXsMv2AVsCzPVSkBwP53sG
2025-06-23 19:07:53 UTC,265.0,SUI,649.030017,USDC,0.004169728,SUI,,,,Sui Tx,2Y2G8DCvLRmFmWouu6a8i5YZVUyGUX3Dd5iiVSWM7J28
2025-06-23 19:08:23 UTC,277.443360896,SUI,,,0.007540772,SUI,,,,Sui Tx,5eqZByS6dvagB8kNCyMKKKGwBk7uZKeZSrgN6k5KX3Nq
2025-06-23 19:08:56 UTC,13.013398469,SUI,12.805970748,SPRING_SUI,0.013398468,SUI,,,,Sui Tx,BARDM1Z8VWDfNN6XFtd4BeU5uCrnEvxqXXezBA3iQKnw
2025-06-23 19:09:16 UTC,12.805970749,SPRING_SUI,,,0.033215284,SUI,,,,Sui Tx,3yKkvEBmBAub24s6RdbzNZHbtXz8d6QxTRmJJSGQRZwe
2025-06-24 09:29:37 UTC,,,0.525593063,SUI,0.024730324,SUI,,,,Sui Tx,BhyE8LMuPM2TjNEdZu3rZrraAkSHfcu3ZbrMeXRQLgoC
2025-06-24 09:29:53 UTC,,,0.004759652,SUI,,,,,,Sui Tx,CWV4UaAvu3siaGTUSWrsU1Ehs6GBPG67hvLgUReMh5ym
2025-06-24 09:31:01 UTC,745.0,USDC,262.580427763,SUI,0.003839672,SUI,,,,Sui Tx,BUpkfMhzVwEgrC6BGcuRFKW5RoMZf8pA8dCMriF1yTin
2025-06-24 09:31:54 UTC,,,,,0.000695628,SUI,,,,Sui Tx,AwHQUsUc6VY5TyQpqXFnaYmZwACoJRVdDSArKMefBgdk
2025-06-24 09:32:08 UTC,231.397791878,SUI,,,0.001975012,SUI,,,,Sui Tx,BorKhcc8X8gKFSxkJQbeSDSz7s4wsQ6cRBamTLXF43YA
2025-06-24 09:32:25 UTC,,,0.009876276,SUI,,,,,,Sui Tx,AYf68oooKMzX9YUVkRS8JVyF1XqjQKieHEwLMuhgsaVE
2025-06-24 09:32:34 UTC,,,0.008898156,SUI,,,,,,Sui Tx,HuptT8o4m3aVYUPJmAEJyCTDn7hDYfqX19CmjY5VJRJ2
2025-06-24 09:33:27 UTC,0.02541843,SUI,3.618598956,DEEP,0.025418428,SUI,,,,Sui Tx,G8Ka1JCUvPQG79KnMZUsrcP4gkJn73u4xdG6eSYpWM1i
2025-06-24 09:34:09 UTC,0.02,DEEP,2.757863,USDC,0.00379772,SUI,,,,Sui Tx,Hd4xgv2xqC7dQWJ2uHj38RH4dyetErhDKakaEaKhx4Bs
2025-06-24 09:36:53 UTC,500.0,USDC,0.000179208,SUI,,,,,,Sui Tx,Fy8ScVZXZRTze2UfY44cfaeBWmVtrnA1VE6qfY3NJniG
2025-06-24 09:37:17 UTC,0.009463294,SUI,0.148896574,DEEP,0.009463292,SUI,,,,Sui Tx,AhAoHcNSwfiYZopsr3G4NJAY4kRAP5WguWUz4J2aWqNB
2025-06-24 09:37:44 UTC,3.94170092,WAL,0.603137015,SUI,5.3884e-05,SUI,,,,Sui Tx,69CAG6NeSxZjewFgenoQMGRvH1VG53fkXBTA54ZvtZjb
2025-06-24 09:38:24 UTC,30.001278624,SUI,29.548905801,SPRING_SUI,0.001278624,SUI,,,,Sui Tx,4Swae6exc4w8Feni6RK9QR7rCNFRSpxW3MpSAZD8XXSB
2025-06-24 09:38:50 UTC,29.548905801,SPRING_SUI,,,0.014259652,SUI,,,,Sui Tx,7cYcPgE8L6oAXiAwREF7SmM9ynvvFytTcsdTouJNhXn4
2025-06-24 10:09:41 UTC,0.098623003,STSUI,0.057551966,SUI,0.041797112,SUI,,,,Sui Tx,Gec3sscBZ35UN27hDjiE6aeNqvfu6zdP7JCd21Ma7fio
2025-06-24 17:31:32 UTC,9.13657376,SUI,,,0.00076076,SUI,,,,Sui Tx,Afs6RcZVXUbtHyBVJyK1ySwiLKrKwHiscTs6LrPsswVM
2025-06-24 17:33:13 UTC,,,1.629507455,SUI,0.019387296,SUI,,,,Sui Tx,DfeASzx5YVEuy4HmadPQm7zz2wPoX6nMFi8QKbQh8YQz
2025-06-24 17:33:55 UTC,0.299275268,DEEP,14.347066978,SUI,0.0534945,SUI,,,,Sui Tx,3Aaa5QKmvg9MmJouWNrYsuYw2hHr53WyB3crWpyocYXN
2025-06-24 17:34:09 UTC,6.215512,USDC,2.235182264,SUI,0.005514028,SUI,,,,Sui Tx,GfbEx6NWPgCu2Mo5qJ7CAYeepGaE2zXR8KYPeTvHCfqE
2025-06-24 17:34:22 UTC,0.513209239,STSUI,0.492521248,SUI,0.029560276,SUI,,,,Sui Tx,Z5u4fPTMYVGK6ayTspAqr3CHX5b3uNjZQkVgjHD3Zeh
2025-06-24 17:34:33 UTC,0.619529551,WAL,0.070877193,SUI,0.023375396,SUI,,,,Sui Tx,mQzSCcffD6vNeQMEfU7XzHfYUA6Vk4DpG5M1ePaozut
2025-06-24 17:35:29 UTC,20.00076076,SUI,,,0.00076076,SUI,,,,Sui Tx,GN5HF2858XaRonP2kvZCUbD7R2mY8gJYfMVeWrgsb1hQ
